route_short_name	trip_id	stop_sequence	stop_id	stop_name	departure_time
24	31393	21	U854Z2	Karlinske namesti	16:43
24	31393	22	U758Z2	Krizikova	16:44
24	31393	23	U816Z2	Urxova	16:46
24	31393	24	U655Z2	Invalidovna	16:48
24	31393	25	U529Z4	Palmovka	16:51
24	31393	26	U471Z2	Stejskalova	16:52
24	31393	27	U779Z2	U Krize	16:53
24	31393	28	U861Z2	Vosmikovych	16:54
24	31393	29	U54Z2	Bulovka	16:55
24	31393	30	U870Z2	Vychovatelna	16:57
24	31393	31	U514Z2	Okrouhlicka	16:58
24	31393	32	U249Z2	Ke Stirce	16:59
24	31406	31	U463Z2	Nadrazi Vrsovice	16:00
24	31406	32	U508Z2	Bohemians	16:02
24	31406	33	U269Z2	Koh-i-noor	16:04
24	31406	34	U680Z2	Slavia	16:06
24	31406	35	U473Z2	Kubanske namesti	16:12
24	31407	1	U473Z3	Kubanske namesti	16:20
24	31407	2	U680Z1	Slavia	16:21
24	31407	3	U269Z1	Koh-i-noor	16:23
24	31407	4	U508Z1	Bohemians	16:25
24	31407	5	U463Z1	Nadrazi Vrsovice	16:26
24	31407	6	U482Z5	Otakarova	16:28
24	31407	7	U83Z1	Divadlo Na Fidlovacce	16:30
24	31407	8	U724Z1	Svatoplukova	16:32
24	31407	9	U522Z1	Ostrcilovo namesti	16:33
24	31407	10	U876Z1	Albertov	16:34
24	31407	11	U42Z1	Botanicka zahrada	16:35
24	31407	12	U237Z1	Karlovo namesti	16:37
24	31407	13	U237Z13	Novomestska radnice	16:38
24	31407	14	U997Z2	Lazarska	16:40
24	31407	15	U484Z2	Vodickova	16:41
24	31407	16	U1072Z2	Vaclavske namesti	16:43
24	31407	17	U203Z2	Jindrisska	16:45
24	31407	18	U480Z4	Masarykovo nadrazi	16:47
24	31407	19	U32Z2	Bila labut	16:49
24	31407	20	U689Z2	Florenc	16:50
24	31407	21	U854Z2	Karlinske namesti	16:51
24	31407	22	U758Z2	Krizikova	16:52
24	31407	23	U816Z2	Urxova	16:54
24	31407	24	U655Z2	Invalidovna	16:56
24	31407	25	U529Z4	Palmovka	16:59
24	31420	26	U876Z2	Albertov	16:01
24	31420	27	U522Z2	Ostrcilovo namesti	16:02
24	31420	28	U724Z2	Svatoplukova	16:03
24	31420	29	U83Z2	Divadlo Na Fidlovacce	16:05
24	31420	30	U482Z6	Otakarova	16:07
24	31420	31	U463Z2	Nadrazi Vrsovice	16:08
24	31420	32	U508Z2	Bohemians	16:10
24	31420	33	U269Z2	Koh-i-noor	16:12
24	31420	34	U680Z2	Slavia	16:14
24	31420	35	U473Z2	Kubanske namesti	16:20
24	31421	1	U473Z3	Kubanske namesti	16:28
24	31421	2	U680Z1	Slavia	16:29
24	31421	3	U269Z1	Koh-i-noor	16:31
24	31421	4	U508Z1	Bohemians	16:33
24	31421	5	U463Z1	Nadrazi Vrsovice	16:34
24	31421	6	U482Z5	Otakarova	16:36
24	31421	7	U83Z1	Divadlo Na Fidlovacce	16:38
24	31421	8	U724Z1	Svatoplukova	16:40
24	31421	9	U522Z1	Ostrcilovo namesti	16:41
24	31421	10	U876Z1	Albertov	16:42
24	31421	11	U42Z1	Botanicka zahrada	16:43
24	31421	12	U237Z1	Karlovo namesti	16:45
24	31421	13	U237Z13	Novomestska radnice	16:46
24	31421	14	U997Z2	Lazarska	16:48
24	31421	15	U484Z2	Vodickova	16:49
24	31421	16	U1072Z2	Vaclavske namesti	16:51
24	31421	17	U203Z2	Jindrisska	16:53
24	31421	18	U480Z4	Masarykovo nadrazi	16:55
24	31421	19	U32Z2	Bila labut	16:57
24	31421	20	U689Z2	Florenc	16:58
24	31421	21	U854Z2	Karlinske namesti	16:59
24	31435	20	U1072Z1	Vaclavske namesti	16:00
24	31435	21	U484Z1	Vodickova	16:01
24	31435	22	U997Z1	Lazarska	16:02
24	31435	23	U237Z2	Karlovo namesti	16:04
24	31435	24	U237Z4	Moran	16:05
24	31435	25	U42Z2	Botanicka zahrada	16:07
24	31435	26	U876Z2	Albertov	16:09
24	31435	27	U522Z2	Ostrcilovo namesti	16:10
24	31435	28	U724Z2	Svatoplukova	16:11
24	31435	29	U83Z2	Divadlo Na Fidlovacce	16:13
24	31435	30	U482Z6	Otakarova	16:15
24	31435	31	U463Z2	Nadrazi Vrsovice	16:16
24	31435	32	U508Z2	Bohemians	16:18
24	31435	33	U269Z2	Koh-i-noor	16:20
24	31435	34	U680Z2	Slavia	16:22
24	31435	35	U473Z2	Kubanske namesti	16:28
24	31436	1	U473Z3	Kubanske namesti	16:36
24	31436	2	U680Z1	Slavia	16:37
24	31436	3	U269Z1	Koh-i-noor	16:39
24	31436	4	U508Z1	Bohemians	16:41
24	31436	5	U463Z1	Nadrazi Vrsovice	16:42
24	31436	6	U482Z5	Otakarova	16:44
24	31436	7	U83Z1	Divadlo Na Fidlovacce	16:46
24	31436	8	U724Z1	Svatoplukova	16:48
24	31436	9	U522Z1	Ostrcilovo namesti	16:49
24	31436	10	U876Z1	Albertov	16:50
24	31436	11	U42Z1	Botanicka zahrada	16:51
24	31436	12	U237Z1	Karlovo namesti	16:53
24	31436	13	U237Z13	Novomestska radnice	16:54
24	31436	14	U997Z2	Lazarska	16:56
24	31436	15	U484Z2	Vodickova	16:57
24	31436	16	U1072Z2	Vaclavske namesti	16:59
24	31444	16	U689Z1	Florenc	16:01
24	31444	17	U32Z1	Bila labut	16:02
24	31444	18	U480Z3	Masarykovo nadrazi	16:04
24	31444	19	U203Z1	Jindrisska	16:06
24	31444	20	U1072Z1	Vaclavske namesti	16:08
24	31444	21	U484Z1	Vodickova	16:09
24	31444	22	U997Z1	Lazarska	16:10
24	31444	23	U237Z2	Karlovo namesti	16:12
24	31444	24	U237Z4	Moran	16:13
24	31444	25	U42Z2	Botanicka zahrada	16:15
24	31444	26	U876Z2	Albertov	16:17
24	31444	27	U522Z2	Ostrcilovo namesti	16:18
24	31444	28	U724Z2	Svatoplukova	16:19
24	31444	29	U83Z2	Divadlo Na Fidlovacce	16:21
24	31444	30	U482Z6	Otakarova	16:23
24	31444	31	U463Z2	Nadrazi Vrsovice	16:24
24	31444	32	U508Z2	Bohemians	16:26
24	31444	33	U269Z2	Koh-i-noor	16:28
24	31444	34	U680Z2	Slavia	16:30
24	31444	35	U473Z2	Kubanske namesti	16:36
24	31445	1	U473Z3	Kubanske namesti	16:44
24	31445	2	U680Z1	Slavia	16:45
24	31445	3	U269Z1	Koh-i-noor	16:47
24	31445	4	U508Z1	Bohemians	16:49
24	31445	5	U463Z1	Nadrazi Vrsovice	16:50
24	31445	6	U482Z5	Otakarova	16:52
24	31445	7	U83Z1	Divadlo Na Fidlovacce	16:54
24	31445	8	U724Z1	Svatoplukova	16:56
24	31445	9	U522Z1	Ostrcilovo namesti	16:57
24	31445	10	U876Z1	Albertov	16:58
24	31445	11	U42Z1	Botanicka zahrada	16:59
25	32306	38	U31Z2	Bila Hora	16:06
25	32307	1	U31Z1	Bila Hora	16:12
25	32307	2	U364Z1	Maly Brevnov	16:13
25	32307	3	U610Z1	Obora Hvezda	16:14
25	32307	4	U872Z1	Vypich	16:16
25	32307	5	U636Z1	Ricanova	16:17
25	32307	6	U994Z1	Brevnovsky klaster	16:18
25	32307	7	U778Z1	U Kastanu	16:19
25	32307	8	U103Z1	Drinopol	16:20
25	32307	9	U366Z1	Marjanka	16:21
25	32307	10	U362Z1	Malovanka	16:22
25	32307	11	U140Z1	Hladkov	16:24
25	32307	12	U867Z1	Vozovna Stresovice	16:26
25	32307	13	U592Z1	Prasny most	16:28
25	32307	14	U163Z1	Hradcanska	16:30
25	32307	15	U692Z1	Sparta	16:32
25	32307	16	U324Z1	Letenske namesti	16:34
25	32307	17	U231Z1	Kamenicka	16:35
25	32307	18	U717Z1	Strossmayerovo namesti	16:37
25	32307	19	U100Z2	Vltavska	16:39
25	32307	20	U595Z2	Prazska trznice	16:40
25	32307	21	U81Z2	Delnicka	16:42
25	32307	22	U365Z2	Maniny	16:44
25	32307	23	U331Z2	Libensky most	16:46
25	32307	24	U529Z2	Palmovka	16:48
25	32307	25	U12Z2	Balabenka	16:50
25	32307	26	U1075Z2	Ocelarska	16:51
25	32307	27	U348Z2	Multiarena Praha	16:53
25	32307	28	U134Z2	Nadrazi Liben	16:54
25	32307	29	U1401Z2	Kabesova	16:55
25	32307	30	U691Z2	Podkovarska	16:56
25	32307	31	U775Z2	U Elektry	16:57
25	32307	32	U755Z2	Nademlejnska	16:58
25	32324	32	U778Z2	U Kastanu	16:00
25	32324	33	U994Z2	Brevnovsky klaster	16:01
25	32324	34	U636Z2	Ricanova	16:02
25	32324	35	U872Z2	Vypich	16:03
25	32324	36	U610Z2	Obora Hvezda	16:04
25	32324	37	U364Z2	Maly Brevnov	16:05
25	32324	38	U31Z2	Bila Hora	16:14
25	32325	1	U31Z1	Bila Hora	16:20
25	32325	2	U364Z1	Maly Brevnov	16:21
25	32325	3	U610Z1	Obora Hvezda	16:22
25	32325	4	U872Z1	Vypich	16:24
25	32325	5	U636Z1	Ricanova	16:25
25	32325	6	U994Z1	Brevnovsky klaster	16:26
25	32325	7	U778Z1	U Kastanu	16:27
25	32325	8	U103Z1	Drinopol	16:28
25	32325	9	U366Z1	Marjanka	16:29
25	32325	10	U362Z1	Malovanka	16:30
25	32325	11	U140Z1	Hladkov	16:32
25	32325	12	U867Z1	Vozovna Stresovice	16:34
25	32325	13	U592Z1	Prasny most	16:36
25	32325	14	U163Z1	Hradcanska	16:38
25	32325	15	U692Z1	Sparta	16:40
25	32325	16	U324Z1	Letenske namesti	16:42
25	32325	17	U231Z1	Kamenicka	16:43
25	32325	18	U717Z1	Strossmayerovo namesti	16:45
25	32325	19	U100Z2	Vltavska	16:47
25	32325	20	U595Z2	Prazska trznice	16:48
25	32325	21	U81Z2	Delnicka	16:50
25	32325	22	U365Z2	Maniny	16:52
25	32325	23	U331Z2	Libensky most	16:54
25	32325	24	U529Z2	Palmovka	16:56
25	32325	25	U12Z2	Balabenka	16:58
25	32325	26	U1075Z2	Ocelarska	16:59
25	32342	27	U867Z2	Vozovna Stresovice	16:00
25	32342	28	U140Z2	Hladkov	16:02
25	32342	29	U362Z2	Malovanka	16:05
25	32342	30	U366Z2	Marjanka	16:06
25	32342	31	U103Z2	Drinopol	16:07
25	32342	32	U778Z2	U Kastanu	16:08
25	32342	33	U994Z2	Brevnovsky klaster	16:09
25	32342	34	U636Z2	Ricanova	16:10
25	32342	35	U872Z2	Vypich	16:11
25	32342	36	U610Z2	Obora Hvezda	16:12
25	32342	37	U364Z2	Maly Brevnov	16:13
25	32342	38	U31Z2	Bila Hora	16:22
25	32343	1	U31Z1	Bila Hora	16:28
25	32343	2	U364Z1	Maly Brevnov	16:29
25	32343	3	U610Z1	Obora Hvezda	16:30
25	32343	4	U872Z1	Vypich	16:32
25	32343	5	U636Z1	Ricanova	16:33
25	32343	6	U994Z1	Brevnovsky klaster	16:34
25	32343	7	U778Z1	U Kastanu	16:35
25	32343	8	U103Z1	Drinopol	16:36
25	32343	9	U366Z1	Marjanka	16:37
25	32343	10	U362Z1	Malovanka	16:38
25	32343	11	U140Z1	Hladkov	16:40
25	32343	12	U867Z1	Vozovna Stresovice	16:42
25	32343	13	U592Z1	Prasny most	16:44
25	32343	14	U163Z1	Hradcanska	16:46
25	32343	15	U692Z1	Sparta	16:48
25	32343	16	U324Z1	Letenske namesti	16:50
25	32343	17	U231Z1	Kamenicka	16:51
25	32343	18	U717Z1	Strossmayerovo namesti	16:53
25	32343	19	U100Z2	Vltavska	16:55
25	32343	20	U595Z2	Prazska trznice	16:56
25	32343	21	U81Z2	Delnicka	16:58
25	32360	22	U324Z2	Letenske namesti	16:00
25	32360	23	U262Z2	Korunovacni	16:01
25	32360	24	U692Z2	Sparta	16:02
25	32360	25	U163Z2	Hradcanska	16:05
25	32360	26	U592Z2	Prasny most	16:07
25	32360	27	U867Z2	Vozovna Stresovice	16:08
25	32360	28	U140Z2	Hladkov	16:10
25	32360	29	U362Z2	Malovanka	16:13
25	32360	30	U366Z2	Marjanka	16:14
25	32360	31	U103Z2	Drinopol	16:15
25	32360	32	U778Z2	U Kastanu	16:16
25	32360	33	U994Z2	Brevnovsky klaster	16:17
25	32360	34	U636Z2	Ricanova	16:18
25	32360	35	U872Z2	Vypich	16:19
25	32360	36	U610Z2	Obora Hvezda	16:20
25	32360	37	U364Z2	Maly Brevnov	16:21
25	32360	38	U31Z2	Bila Hora	16:30
25	32361	1	U31Z1	Bila Hora	16:36
25	32361	2	U364Z1	Maly Brevnov	16:37
25	32361	3	U610Z1	Obora Hvezda	16:38
25	32361	4	U872Z1	Vypich	16:40
25	32361	5	U636Z1	Ricanova	16:41
25	32361	6	U994Z1	Brevnovsky klaster	16:42
25	32361	7	U778Z1	U Kastanu	16:43
25	32361	8	U103Z1	Drinopol	16:44
25	32361	9	U366Z1	Marjanka	16:45
25	32361	10	U362Z1	Malovanka	16:46
25	32361	11	U140Z1	Hladkov	16:48
25	32361	12	U867Z1	Vozovna Stresovice	16:50
25	32361	13	U592Z1	Prasny most	16:52
25	32361	14	U163Z1	Hradcanska	16:54
25	32361	15	U692Z1	Sparta	16:56
25	32361	16	U324Z1	Letenske namesti	16:58
25	32361	17	U231Z1	Kamenicka	16:59
25	32377	17	U81Z3	Tusarova	16:00
25	32377	18	U595Z1	Prazska trznice	16:02
25	32377	19	U100Z1	Vltavska	16:04
25	32377	20	U717Z2	Strossmayerovo namesti	16:05
25	32377	21	U231Z2	Kamenicka	16:07
25	32377	22	U324Z2	Letenske namesti	16:08
25	32377	23	U262Z2	Korunovacni	16:09
25	32377	24	U692Z2	Sparta	16:10
25	32377	25	U163Z2	Hradcanska	16:13
25	32377	26	U592Z2	Prasny most	16:15
25	32377	27	U867Z2	Vozovna Stresovice	16:16
25	32377	28	U140Z2	Hladkov	16:18
25	32377	29	U362Z2	Malovanka	16:21
25	32377	30	U366Z2	Marjanka	16:22
25	32377	31	U103Z2	Drinopol	16:23
25	32377	32	U778Z2	U Kastanu	16:24
25	32377	33	U994Z2	Brevnovsky klaster	16:25
25	32377	34	U636Z2	Ricanova	16:26
25	32377	35	U872Z2	Vypich	16:27
25	32377	36	U610Z2	Obora Hvezda	16:28
25	32377	37	U364Z2	Maly Brevnov	16:29
25	32377	38	U31Z2	Bila Hora	16:38
25	32378	1	U31Z1	Bila Hora	16:44
25	32378	2	U364Z1	Maly Brevnov	16:45
25	32378	3	U610Z1	Obora Hvezda	16:46
25	32378	4	U872Z1	Vypich	16:48
25	32378	5	U636Z1	Ricanova	16:49
25	32378	6	U994Z1	Brevnovsky klaster	16:50
25	32378	7	U778Z1	U Kastanu	16:51
25	32378	8	U103Z1	Drinopol	16:52
25	32378	9	U366Z1	Marjanka	16:53
25	32378	10	U362Z1	Malovanka	16:54
25	32378	11	U140Z1	Hladkov	16:56
25	32378	12	U867Z1	Vozovna Stresovice	16:58
25	32396	12	U12Z3	Balabenka	16:00
25	32396	13	U529Z5	Palmovka	16:02
25	32396	14	U529Z3	Palmovka	16:03
25	32396	15	U331Z1	Libensky most	16:05
25	32396	16	U365Z1	Maniny	16:07
25	32396	17	U81Z3	Tusarova	16:08
25	32396	18	U595Z1	Prazska trznice	16:10
25	32396	19	U100Z1	Vltavska	16:12
25	32396	20	U717Z2	Strossmayerovo namesti	16:13
25	32396	21	U231Z2	Kamenicka	16:15
25	32396	22	U324Z2	Letenske namesti	16:16
25	32396	23	U262Z2	Korunovacni	16:17
25	32396	24	U692Z2	Sparta	16:18
25	32396	25	U163Z2	Hradcanska	16:21
25	32396	26	U592Z2	Prasny most	16:23
25	32396	27	U867Z2	Vozovna Stresovice	16:24
25	32396	28	U140Z2	Hladkov	16:26
25	32396	29	U362Z2	Malovanka	16:29
25	32396	30	U366Z2	Marjanka	16:30
25	32396	31	U103Z2	Drinopol	16:31
25	32396	32	U778Z2	U Kastanu	16:32
25	32396	33	U994Z2	Brevnovsky klaster	16:33
25	32396	34	U636Z2	Ricanova	16:34
25	32396	35	U872Z2	Vypich	16:35
25	32396	36	U610Z2	Obora Hvezda	16:36
25	32396	37	U364Z2	Maly Brevnov	16:37
25	32396	38	U31Z2	Bila Hora	16:46
25	32397	1	U31Z1	Bila Hora	16:52
25	32397	2	U364Z1	Maly Brevnov	16:53
25	32397	3	U610Z1	Obora Hvezda	16:54
25	32397	4	U872Z1	Vypich	16:56
25	32397	5	U636Z1	Ricanova	16:57
25	32397	6	U994Z1	Brevnovsky klaster	16:58
25	32397	7	U778Z1	U Kastanu	16:59
25	32416	5	U755Z1	Nademlejnska	16:00
25	32416	6	U775Z1	U Elektry	16:00
25	32416	7	U691Z1	Podkovarska	16:01
25	32416	8	U1401Z1	Kabesova	16:02
25	32416	9	U134Z1	Nadrazi Liben	16:04
25	32416	10	U348Z1	Multiarena Praha	16:06
25	32416	11	U1075Z1	Ocelarska	16:07
25	32416	12	U12Z3	Balabenka	16:08
25	32416	13	U529Z5	Palmovka	16:10
25	32416	14	U529Z3	Palmovka	16:11
25	32416	15	U331Z1	Libensky most	16:13
25	32416	16	U365Z1	Maniny	16:15
25	32416	17	U81Z3	Tusarova	16:16
25	32416	18	U595Z1	Prazska trznice	16:18
25	32416	19	U100Z1	Vltavska	16:20
25	32416	20	U717Z2	Strossmayerovo namesti	16:21
25	32416	21	U231Z2	Kamenicka	16:23
25	32416	22	U324Z2	Letenske namesti	16:24
25	32416	23	U262Z2	Korunovacni	16:25
25	32416	24	U692Z2	Sparta	16:26
25	32416	25	U163Z2	Hradcanska	16:29
25	32416	26	U592Z2	Prasny most	16:31
25	32416	27	U867Z2	Vozovna Stresovice	16:32
25	32416	28	U140Z2	Hladkov	16:34
25	32416	29	U362Z2	Malovanka	16:37
25	32416	30	U366Z2	Marjanka	16:38
25	32416	31	U103Z2	Drinopol	16:39
25	32416	32	U778Z2	U Kastanu	16:40
25	32416	33	U994Z2	Brevnovsky klaster	16:41
25	32416	34	U636Z2	Ricanova	16:42
25	32416	35	U872Z2	Vypich	16:43
25	32416	36	U610Z2	Obora Hvezda	16:44
25	32416	37	U364Z2	Maly Brevnov	16:45
25	32416	38	U31Z2	Bila Hora	16:54
25	32433	1	U72Z3	Lehovec	16:04
25	32433	2	U652Z1	Sidliste Hloubetin	16:05
25	32433	3	U135Z1	Hloubetin	16:06
25	32433	4	U242Z1	Kbelska	16:07
25	32433	5	U755Z1	Nademlejnska	16:08
25	32433	6	U775Z1	U Elektry	16:08
25	32433	7	U691Z1	Podkovarska	16:09
25	32433	8	U1401Z1	Kabesova	16:10
25	32433	9	U134Z1	Nadrazi Liben	16:12
25	32433	10	U348Z1	Multiarena Praha	16:14
25	32433	11	U1075Z1	Ocelarska	16:15
25	32433	12	U12Z3	Balabenka	16:16
25	32433	13	U529Z5	Palmovka	16:18
25	32433	14	U529Z3	Palmovka	16:19
25	32433	15	U331Z1	Libensky most	16:21
25	32433	16	U365Z1	Maniny	16:23
25	32433	17	U81Z3	Tusarova	16:24
25	32433	18	U595Z1	Prazska trznice	16:26
25	32433	19	U100Z1	Vltavska	16:28
25	32433	20	U717Z2	Strossmayerovo namesti	16:29
25	32433	21	U231Z2	Kamenicka	16:31
25	32433	22	U324Z2	Letenske namesti	16:32
25	32433	23	U262Z2	Korunovacni	16:33
25	32433	24	U692Z2	Sparta	16:34
25	32433	25	U163Z2	Hradcanska	16:37
25	32433	26	U592Z2	Prasny most	16:39
25	32433	27	U867Z2	Vozovna Stresovice	16:40
25	32433	28	U140Z2	Hladkov	16:42
25	32433	29	U362Z2	Malovanka	16:45
25	32433	30	U366Z2	Marjanka	16:46
25	32433	31	U103Z2	Drinopol	16:47
25	32433	32	U778Z2	U Kastanu	16:48
25	32433	33	U994Z2	Brevnovsky klaster	16:49
25	32433	34	U636Z2	Ricanova	16:50
25	32433	35	U872Z2	Vypich	16:51
25	32433	36	U610Z2	Obora Hvezda	16:52
25	32433	37	U364Z2	Maly Brevnov	16:53
25	32450	36	U72Z2	Lehovec	16:06
25	32451	1	U72Z3	Lehovec	16:12
25	32451	2	U652Z1	Sidliste Hloubetin	16:13
25	32451	3	U135Z1	Hloubetin	16:14
25	32451	4	U242Z1	Kbelska	16:15
25	32451	5	U755Z1	Nademlejnska	16:16
25	32451	6	U775Z1	U Elektry	16:16
25	32451	7	U691Z1	Podkovarska	16:17
25	32451	8	U1401Z1	Kabesova	16:18
25	32451	9	U134Z1	Nadrazi Liben	16:20
25	32451	10	U348Z1	Multiarena Praha	16:22
25	32451	11	U1075Z1	Ocelarska	16:23
25	32451	12	U12Z3	Balabenka	16:24
25	32451	13	U529Z5	Palmovka	16:26
25	32451	14	U529Z3	Palmovka	16:27
25	32451	15	U331Z1	Libensky most	16:29
25	32451	16	U365Z1	Maniny	16:31
25	32451	17	U81Z3	Tusarova	16:32
25	32451	18	U595Z1	Prazska trznice	16:34
25	32451	19	U100Z1	Vltavska	16:36
25	32451	20	U717Z2	Strossmayerovo namesti	16:37
25	32451	21	U231Z2	Kamenicka	16:39
25	32451	22	U324Z2	Letenske namesti	16:40
25	32451	23	U262Z2	Korunovacni	16:41
25	32451	24	U692Z2	Sparta	16:42
25	32451	25	U163Z2	Hradcanska	16:45
25	32451	26	U592Z2	Prasny most	16:47
25	32451	27	U867Z2	Vozovna Stresovice	16:48
25	32451	28	U140Z2	Hladkov	16:50
25	32451	29	U362Z2	Malovanka	16:53
25	32451	30	U366Z2	Marjanka	16:54
25	32451	31	U103Z2	Drinopol	16:55
25	32451	32	U778Z2	U Kastanu	16:56
25	32451	33	U994Z2	Brevnovsky klaster	16:57
25	32451	34	U636Z2	Ricanova	16:58
25	32451	35	U872Z2	Vypich	16:59
25	32466	30	U691Z2	Podkovarska	16:00
25	32466	31	U775Z2	U Elektry	16:01
25	32466	32	U755Z2	Nademlejnska	16:02
25	32466	33	U242Z2	Kbelska	16:04
25	32466	34	U135Z2	Hloubetin	16:05
25	32466	35	U652Z2	Sidliste Hloubetin	16:06
25	32466	36	U72Z2	Lehovec	16:14
25	32467	1	U72Z3	Lehovec	16:20
25	32467	2	U652Z1	Sidliste Hloubetin	16:21
25	32467	3	U135Z1	Hloubetin	16:22
25	32467	4	U242Z1	Kbelska	16:23
25	32467	5	U755Z1	Nademlejnska	16:24
25	32467	6	U775Z1	U Elektry	16:24
25	32467	7	U691Z1	Podkovarska	16:25
25	32467	8	U1401Z1	Kabesova	16:26
25	32467	9	U134Z1	Nadrazi Liben	16:28
25	32467	10	U348Z1	Multiarena Praha	16:30
25	32467	11	U1075Z1	Ocelarska	16:31
25	32467	12	U12Z3	Balabenka	16:32
25	32467	13	U529Z5	Palmovka	16:34
25	32467	14	U529Z3	Palmovka	16:35
25	32467	15	U331Z1	Libensky most	16:37
25	32467	16	U365Z1	Maniny	16:39
25	32467	17	U81Z3	Tusarova	16:40
25	32467	18	U595Z1	Prazska trznice	16:42
25	32467	19	U100Z1	Vltavska	16:44
25	32467	20	U717Z2	Strossmayerovo namesti	16:45
25	32467	21	U231Z2	Kamenicka	16:47
25	32467	22	U324Z2	Letenske namesti	16:48
25	32467	23	U262Z2	Korunovacni	16:49
25	32467	24	U692Z2	Sparta	16:50
25	32467	25	U163Z2	Hradcanska	16:53
25	32467	26	U592Z2	Prasny most	16:55
25	32467	27	U867Z2	Vozovna Stresovice	16:56
25	32467	28	U140Z2	Hladkov	16:58
25	32486	24	U529Z2	Palmovka	16:00
25	32486	25	U12Z2	Balabenka	16:02
25	32486	26	U1075Z2	Ocelarska	16:03
25	32486	27	U348Z2	Multiarena Praha	16:05
25	32486	28	U134Z2	Nadrazi Liben	16:06
25	32486	29	U1401Z2	Kabesova	16:07
25	32486	30	U691Z2	Podkovarska	16:08
25	32486	31	U775Z2	U Elektry	16:09
25	32486	32	U755Z2	Nademlejnska	16:10
25	32486	33	U242Z2	Kbelska	16:12
25	32486	34	U135Z2	Hloubetin	16:13
25	32486	35	U652Z2	Sidliste Hloubetin	16:14
25	32486	36	U72Z2	Lehovec	16:22
25	32487	1	U72Z3	Lehovec	16:28
25	32487	2	U652Z1	Sidliste Hloubetin	16:29
25	32487	3	U135Z1	Hloubetin	16:30
25	32487	4	U242Z1	Kbelska	16:31
25	32487	5	U755Z1	Nademlejnska	16:32
25	32487	6	U775Z1	U Elektry	16:32
25	32487	7	U691Z1	Podkovarska	16:33
25	32487	8	U1401Z1	Kabesova	16:34
25	32487	9	U134Z1	Nadrazi Liben	16:36
25	32487	10	U348Z1	Multiarena Praha	16:38
25	32487	11	U1075Z1	Ocelarska	16:39
25	32487	12	U12Z3	Balabenka	16:40
25	32487	13	U529Z5	Palmovka	16:42
25	32487	14	U529Z3	Palmovka	16:43
25	32487	15	U331Z1	Libensky most	16:45
25	32487	16	U365Z1	Maniny	16:47
25	32487	17	U81Z3	Tusarova	16:48
25	32487	18	U595Z1	Prazska trznice	16:50
25	32487	19	U100Z1	Vltavska	16:52
25	32487	20	U717Z2	Strossmayerovo namesti	16:53
25	32487	21	U231Z2	Kamenicka	16:55
25	32487	22	U324Z2	Letenske namesti	16:56
25	32487	23	U262Z2	Korunovacni	16:57
25	32487	24	U692Z2	Sparta	16:58
25	32502	20	U595Z2	Prazska trznice	16:00
25	32502	21	U81Z2	Delnicka	16:02
25	32502	22	U365Z2	Maniny	16:04
25	32502	23	U331Z2	Libensky most	16:06
25	32502	24	U529Z2	Palmovka	16:08
25	32502	25	U12Z2	Balabenka	16:10
25	32502	26	U1075Z2	Ocelarska	16:11
25	32502	27	U348Z2	Multiarena Praha	16:13
25	32502	28	U134Z2	Nadrazi Liben	16:14
25	32502	29	U1401Z2	Kabesova	16:15
25	32502	30	U691Z2	Podkovarska	16:16
25	32502	31	U775Z2	U Elektry	16:17
25	32502	32	U755Z2	Nademlejnska	16:18
25	32502	33	U242Z2	Kbelska	16:20
25	32502	34	U135Z2	Hloubetin	16:21
25	32502	35	U652Z2	Sidliste Hloubetin	16:22
25	32502	36	U72Z2	Lehovec	16:30
25	32503	1	U72Z3	Lehovec	16:36
25	32503	2	U652Z1	Sidliste Hloubetin	16:37
25	32503	3	U135Z1	Hloubetin	16:38
25	32503	4	U242Z1	Kbelska	16:39
25	32503	5	U755Z1	Nademlejnska	16:40
25	32503	6	U775Z1	U Elektry	16:40
25	32503	7	U691Z1	Podkovarska	16:41
25	32503	8	U1401Z1	Kabesova	16:42
25	32503	9	U134Z1	Nadrazi Liben	16:44
25	32503	10	U348Z1	Multiarena Praha	16:46
25	32503	11	U1075Z1	Ocelarska	16:47
25	32503	12	U12Z3	Balabenka	16:48
25	32503	13	U529Z5	Palmovka	16:50
25	32503	14	U529Z3	Palmovka	16:51
25	32503	15	U331Z1	Libensky most	16:53
25	32503	16	U365Z1	Maniny	16:55
25	32503	17	U81Z3	Tusarova	16:56
25	32503	18	U595Z1	Prazska trznice	16:58
25	32522	15	U692Z1	Sparta	16:00
25	32522	16	U324Z1	Letenske namesti	16:02
25	32522	17	U231Z1	Kamenicka	16:03
25	32522	18	U717Z1	Strossmayerovo namesti	16:05
25	32522	19	U100Z2	Vltavska	16:07
25	32522	20	U595Z2	Prazska trznice	16:08
25	32522	21	U81Z2	Delnicka	16:10
25	32522	22	U365Z2	Maniny	16:12
25	32522	23	U331Z2	Libensky most	16:14
25	32522	24	U529Z2	Palmovka	16:16
25	32522	25	U12Z2	Balabenka	16:18
25	32522	26	U1075Z2	Ocelarska	16:19
25	32522	27	U348Z2	Multiarena Praha	16:21
25	32522	28	U134Z2	Nadrazi Liben	16:22
25	32522	29	U1401Z2	Kabesova	16:23
25	32522	30	U691Z2	Podkovarska	16:24
25	32522	31	U775Z2	U Elektry	16:25
25	32522	32	U755Z2	Nademlejnska	16:26
25	32522	33	U242Z2	Kbelska	16:28
